frame,frac,disp,eps_t_mm,eps_r_mrad,dir,e0_t_mm,e0_r_mrad,all_t_mm,all_r_mrad,all_rho_t,all_rho_r,robust_t_mm,robust_r_mrad,robust_rho_t,robust_rho_r,oracle_t_mm,oracle_r_mrad,oracle_rho_t,oracle_rho_r,shift_t_mm,shift_r_mrad,shift_rho_t,shift_rho_r
30,0.2,5.0,20.0,2.0,2,19.999999999999996,2.0,6.22690684743754,2.8186934762665237,0.31134534237187705,1.4093467381332618,0.5150017092560013,0.19911910632848576,0.02575008546280007,0.09955955316424288,0.08380919399721685,0.032734497768688725,0.0041904596998608434,0.016367248884344363,5.830184866919712,1.7216846890484243,0.29150924334598566,0.8608423445242122
30,0.2,5.0,20.0,2.0,3,20.000000000000004,2.0,11.34718403962749,3.028061179576351,0.5673592019813744,1.5140305897881754,14.873870651047778,4.063921407983188,0.7436935325523888,2.031960703991594,0.016178223777775124,0.0036646632967717186,0.000808911188888756,0.0018323316483858593,13.370687781804108,2.7020886247234093,0.6685343890902052,1.3510443123617046
30,0.2,5.0,20.0,5.0,0,20.0,5.0,5.485665167207204,1.327771014506869,0.27428325836036016,0.2655542029013738,0.33430587011166035,0.07282234312487133,0.01671529350558302,0.014564468624974267,0.018080936631732394,0.009634729587992953,0.0009040468315866197,0.0019269459175985906,5.731444319743375,1.3217422151191112,0.28657221598716875,0.2643484430238222
30,0.2,5.0,20.0,5.0,1,19.999999999999996,5.0,5.416703677995149,1.3117972277185626,0.27083518389975747,0.2623594455437125,0.33429780574394435,0.07282671070920264,0.01671489028719722,0.014565342141840529,0.01821554576900489,0.009676591700729882,0.0009107772884502447,0.0019353183401459764,4.291174447140755,0.9464467122105387,0.2145587223570378,0.18928934244210774
30,0.2,5.0,20.0,5.0,2,19.999999999999996,4.999999999999998,5.471991939890693,1.3266812643974693,0.27359959699453473,0.2653362528794939,0.3343063970633634,0.07282025405169526,0.016715319853168174,0.014564050810339057,0.01807580179310205,0.009628158335487937,0.0009037900896551026,0.0019256316670975882,5.562918868370596,1.186364244769724,0.27814594341852983,0.23727284895394488
30,0.2,5.0,20.0,5.0,3,20.0,4.999999999999999,5.86830615404631,1.484116385619073,0.2934153077023155,0.2968232771238147,0.33470494926726646,0.07249767524149638,0.01673524746336332,0.014499535048299277,0.018583213260534994,0.009794455716130905,0.0009291606630267497,0.0019588911432261813,6.665811319600646,0.974332962834816,0.3332905659800323,0.19486659256696323
30,0.2,10.0,5.0,2.0,0,5.000000000000002,2.0,1.4290487208855576,1.0464764169626724,0.2858097441771114,0.5232382084813362,0.1228168112328522,0.06570082129416628,0.02456336224657043,0.03285041064708314,0.018126917485133523,0.009653742088577987,0.0036253834970267035,0.004826871044288993,1.703065965569023,1.0494661725948562,0.3406131931138045,0.5247330862974281
30,0.2,10.0,5.0,2.0,1,4.999999999999999,1.9999999999999996,1.431826535582129,1.048729146107851,0.2863653071164258,0.5243645730539256,0.12284461541342466,0.06569186718316472,0.024568923082684935,0.03284593359158237,0.018112054514365913,0.009643902604672329,0.0036224109028731833,0.004821951302336165,1.7694410475726807,1.1043041286943807,0.3538882095145362,0.5521520643471904
30,0.2,10.0,5.0,2.0,2,5.0,2.0,1.4259388682806293,1.0437778872815173,0.28518777365612585,0.5218889436407587,0.1228298215091544,0.0657128441150712,0.024565964301830882,0.0328564220575356,0.018077401672080853,0.009628899115070463,0.0036154803344161704,0.004814449557535232,0.6178141625842676,0.5373844925668135,0.12356283251685352,0.26869224628340677
30,0.2,10.0,5.0,2.0,3,5.0,2.0,1.4310578292630831,1.0480239448004116,0.28621156585261665,0.5240119724002058,0.12282542602488374,0.06569431951605374,0.024565085204976748,0.03284715975802687,0.01811753496826768,0.009643038568160714,0.0036235069936535356,0.004821519284080357,1.0204024762783892,0.9441417348842576,0.20408049525567784,0.4720708674421288
30,0.2,10.0,5.0,5.0,0,4.999999999999999,5.0,1.4289574986514566,1.0468471961004382,0.2857914997302914,0.20936943922008763,0.1228061444242236,0.06569248523100167,0.024561228884844726,0.013138497046200334,0.018143083054739582,0.009658970722608599,0.003628616610947917,0.0019317941445217198,1.7066332626240053,1.051286457255991,0.3413266525248011,0.2102572914511982
30,0.2,10.0,5.0,5.0,1,4.999999999999999,4.999999999999999,1.439062074959556,1.0560838631178338,0.28781241499191124,0.21121677262356678,0.12282216004313917,0.06568410564654242,0.02456443200862784,0.013136821129308487,0.018055712764039607,0.009627683781779556,0.003611142552807922,0.0019255367563559115,1.7980347760906616,1.1205568436996975,0.3596069552181324,0.22411136873993956
30,0.2,10.0,5.0,5.0,2,5.0,4.999999999999998,1.4339324039900678,1.0506643407895566,0.28678648079801355,0.2101328681579114,0.12285646128756214,0.06570679895538799,0.02457129225751243,0.013141359791077603,0.01811789207335585,0.009642799462064925,0.00362357841467117,0.0019285598924129858,0.6178867609445651,0.5374293253780874,0.12357735218891301,0.10748586507561753
30,0.2,10.0,5.0,5.0,3,4.999999999999998,5.0,1.4338979427104408,1.0503710179510366,0.28677958854208824,0.21007420359020731,0.12286587965898782,0.06570519679028516,0.024573175931797572,0.013141039358057032,0.018137149591474104,0.00965606810564195,0.0036274299182948223,0.00193121362112839,1.0068237809824654,0.9378634809139202,0.20136475619649316,0.18757269618278405
30,0.2,10.0,10.0,2.0,0,10.000000000000004,1.9999999999999996,1.4357490157513653,1.0504993349268257,0.14357490157513647,0.525249667463413,0.12287881815209999,0.06570548477729003,0.012287881815209994,0.03285274238864502,0.018057402965708052,0.00963481808046784,0.0018057402965708045,0.004817409040233921,1.7203170169991182,1.0584231692425214,0.17203170169991175,0.5292115846212608
30,0.2,10.0,10.0,2.0,1,10.0,2.0000000000000004,1.4273030056114597,1.0436848292630079,0.14273030056114597,0.5218424146315038,0.12271176284524017,0.06567476999279366,0.012271176284524017,0.03283738499639682,0.018084721771413723,0.009636521707502833,0.0018084721771413723,0.0048182608537514155,1.736285526648285,1.0854877718047307,0.17362855266482852,0.5427438859023652
30,0.2,10.0,10.0,2.0,2,10.0,2.0,1.3996865596156594,1.0281258412815855,0.13996865596156594,0.5140629206407927,0.12254560688699609,0.06565275942114038,0.012254560688699609,0.03282637971057019,0.017872100297971098,0.009561151413104065,0.0017872100297971097,0.004780575706552033,0.5870305234399268,0.5317300081114339,0.05870305234399268,0.26586500405571695
30,0.2,10.0,10.0,2.0,3,10.0,1.9999999999999996,1.4267715947489226,1.045429081653683,0.14267715947489226,0.5227145408268417,0.12289732877512162,0.06570402392032851,0.012289732877512161,0.03285201196016426,0.01809088059345334,0.009637890888968706,0.001809088059345334,0.004818945444484354,1.0325010543930881,0.9501490146033714,0.10325010543930882,0.4750745073016858
30,0.2,10.0,10.0,5.0,0,10.0,5.0,1.429505394111372,1.0470637700949421,0.1429505394111372,0.20941275401898843,0.12285364901526243,0.06570339326022423,0.012285364901526243,0.013140678652044846,0.018067418834745032,0.0096205379559355,0.0018067418834745031,0.0019241075911871,1.7079341588034165,1.0519551400474407,0.17079341588034164,0.21039102800948814
30,0.2,10.0,10.0,5.0,1,10.0,4.999999999999999,1.4256373818490211,1.0435875076577927,0.14256373818490212,0.20871750153155857,0.12287142346358886,0.0657177866253618,0.012287142346358885,0.013143557325072363,0.018093190272677265,0.009640270766584361,0.0018093190272677265,0.0019280541533168727,1.738512886220078,1.0867927532051809,0.1738512886220078,0.2173585506410362
30,0.2,10.0,10.0,5.0,2,10.0,4.999999999999999,5.306404633924611,2.0005134383165526,0.5306404633924611,0.4001026876633106,0.13797206524810984,0.07755097917455056,0.013797206524810984,0.015510195834910114,0.026867913812886945,0.01209472293549476,0.0026867913812886946,0.0024189445870989525,2.076586373671175,0.8180466597695358,0.2076586373671175,0.1636093319539072
30,0.2,10.0,10.0,5.0,3,10.0,4.999999999999999,1.601180947068602,1.1164184432148692,0.1601180947068602,0.22328368864297388,0.12624537107822334,0.06602705404244617,0.012624537107822334,0.013205410808489236,0.016521950364084992,0.00917834956518008,0.0016521950364084992,0.0018356699130360164,1.263534175207734,0.9329302407451617,0.1263534175207734,0.18658604814903237
30,0.2,10.0,20.0,2.0,0,20.0,2.0,1.6911551110526215,1.2229327584881582,0.08455775555263108,0.6114663792440791,0.09912626624091973,0.06084248971188902,0.004956313312045987,0.03042124485594451,0.00893829121476464,0.007184536878702995,0.00044691456073823197,0.0035922684393514975,2.1366029712814085,1.2804142094904638,0.10683014856407043,0.6402071047452319
30,0.2,10.0,20.0,2.0,1,20.0,2.0,1.5648996921297345,1.1327087415659214,0.07824498460648673,0.5663543707829607,0.12300815654392344,0.0659416247746762,0.006150407827196172,0.0329708123873381,0.018110507184129102,0.009655085028586726,0.0009055253592064551,0.004827542514293363,2.036871847783736,1.2546451969955439,0.1018435923891868,0.6273225984977719
30,0.2,10.0,20.0,2.0,2,20.0,1.9999999999999996,4.210020428669865,2.0459061893302573,0.21050102143349325,1.0229530946651288,0.11343936216031396,0.07148082270546668,0.005671968108015698,0.03574041135273335,0.060538175782046996,0.01953199461869365,0.00302690878910235,0.009765997309346826,0.23939924409785912,0.4582891222973691,0.011969962204892956,0.22914456114868462
30,0.2,10.0,20.0,2.0,3,19.999999999999996,2.0,2.581172059580979,1.388001608384488,0.12905860297904898,0.694000804192244,0.08664394867365495,0.06408073682300305,0.004332197433682748,0.03204036841150153,0.011838838857075078,0.008309824732029082,0.0005919419428537541,0.004154912366014541,5.125160645287485,1.4701062768370907,0.25625803226437427,0.7350531384185454
30,0.2,10.0,20.0,5.0,0,19.999999999999996,5.000000000000001,4.797542686001825,2.013507527516123,0.2398771343000913,0.40270150550322453,0.14463966373376766,0.07701430805476055,0.007231983186688384,0.015402861610952107,0.02913750039819449,0.012708504542212343,0.0014568750199097247,0.0025417009084424684,4.479862307683089,2.1077717936693854,0.22399311538415448,0.421554358733877
30,0.2,10.0,20.0,5.0,1,20.000000000000004,5.0,9.667490370560644,2.881032784715339,0.48337451852803215,0.5762065569430679,6.17255409600991,1.4477419181390532,0.30862770480049545,0.28954838362781066,4.891325510715528,1.470223812712234,0.24456627553577634,0.2940447625424468,9.216183228479965,2.7232517215203997,0.46080916142399814,0.54465034430408
30,0.2,10.0,20.0,5.0,2,20.000000000000004,5.0,1.6400556311955987,1.180865273887215,0.08200278155977993,0.236173054777443,0.1169270007298952,0.06256704744947415,0.005846350036494759,0.012513409489894831,0.015433794778072378,0.009067630599404066,0.0007716897389036187,0.0018135261198808134,0.8818798466810341,0.6397923613785518,0.0440939923340517,0.12795847227571036
30,0.2,10.0,20.0,5.0,3,19.999999999999993,4.999999999999999,1.4328415428656345,1.0498722884709486,0.07164207714328175,0.20997445769418976,0.12283277920391755,0.06569038977738823,0.00614163896019588,0.013138077955477648,0.01812248467758625,0.0096472313082995,0.0009061242338793127,0.0019294462616599004,1.0054292535515759,0.937077151001941,0.05027146267757881,0.18741543020038823
30,0.4,0.0,5.0,2.0,0,5.0,2.0,0.013719009071742954,0.004204033363998506,0.002743801814348591,0.002102016681999253,0.029016745062146184,0.013117451005653986,0.005803349012429237,0.006558725502826993,0.030993315478721462,0.01473294573069043,0.006198663095744293,0.007366472865345215,0.020976304083719394,0.009134729497241778,0.004195260816743878,0.004567364748620889
30,0.4,0.0,5.0,2.0,1,4.999999999999999,2.0,0.013731883390022154,0.004229845963438146,0.0027463766780044313,0.002114922981719073,0.028976881501413303,0.013095716436439087,0.005795376300282661,0.006547858218219543,0.030996541464323037,0.014720365181346685,0.006199308292864608,0.0073601825906733425,0.02211495731278876,0.008662881232549687,0.004422991462557753,0.004331440616274843
30,0.4,0.0,5.0,2.0,2,4.999999999999998,2.0000000000000004,0.013792649925685671,0.0042397896342602145,0.002758529985137135,0.002119894817130107,0.029033788245146165,0.013129260413135975,0.005806757649029235,0.006564630206567986,0.030934557907591143,0.014703837825273104,0.006186911581518231,0.00735191891263655,0.00381528795999336,0.002921258339961257,0.0007630575919986723,0.0014606291699806283
30,0.4,0.0,5.0,2.0,3,4.999999999999998,2.0,0.013786471331915738,0.004232960556903921,0.0027572942663831486,0.0021164802784519603,0.02905726632306046,0.013113322313011556,0.005811453264612094,0.006556661156505778,0.031015924398628214,0.014734593139437053,0.006203184879725645,0.0073672965697185264,0.03622506113589807,0.011277145050958887,0.0072450122271796175,0.0056385725254794435
30,0.4,0.0,5.0,5.0,0,5.0,5.000000000000001,0.013841684475369608,0.004245970684877292,0.002768336895073922,0.0008491941369754583,0.028981096609704715,0.013102199646117793,0.005796219321940943,0.0026204399292235584,0.030954941030431043,0.014704833486502939,0.0061909882060862086,0.002940966697300587,0.0209970170086622,0.009085628408243032,0.00419940340173244,0.001817125681648606
30,0.4,0.0,5.0,5.0,1,5.0,4.999999999999999,0.013728338894858354,0.004221911561736492,0.002745667778971671,0.0008443823123472985,0.02903473652667463,0.013099277731297843,0.0058069473053349255,0.002619855546259569,0.030981988607155328,0.014717460107466057,0.006196397721431065,0.002943492021493212,0.022039178503516495,0.008648284442225655,0.004407835700703299,0.0017296568884451313
30,0.4,0.0,5.0,5.0,2,4.999999999999999,4.999999999999999,0.013711278674828123,0.00419393379928839,0.002742255734965625,0.0008387867598576782,0.02906321955801351,0.013124329514342633,0.005812643911602703,0.002624865902868527,0.03098890154760131,0.014713317467203349,0.0061977803095202635,0.00294266349344067,0.00392578224731284,0.0029139450085970144,0.0007851564494625683,0.000582789001719403
30,0.4,0.0,5.0,5.0,3,5.0,5.0,0.013754384275337372,0.004241718212281082,0.0027508768550674745,0.0008483436424562164,0.02899917747408028,0.013118036974846368,0.005799835494816056,0.0026236073949692735,0.030985945105895057,0.014715811472179615,0.006197189021179011,0.002943162294435923,0.036253516493930354,0.011281654181791787,0.007250703298786071,0.0022563308363583575
30,0.4,0.0,10.0,2.0,0,10.0,2.0,0.013777013067546437,0.004230921189188988,0.0013777013067546437,0.002115460594594494,0.029056574240820365,0.013124724125712396,0.0029056574240820367,0.006562362062856198,0.03095635516453439,0.014703037438639271,0.0030956355164534393,0.007351518719319636,0.021052084385170467,0.00911985640930823,0.002105208438517047,0.004559928204654115
30,0.4,0.0,10.0,2.0,1,10.000000000000002,2.0,0.013813398555506676,0.004234794424023089,0.0013813398555506673,0.0021173972120115446,0.029030394185482818,0.013098004442948065,0.002903039418548281,0.006549002221474033,0.030939720261698965,0.014696075108755702,0.003093972026169896,0.007348037554377851,0.0219988851700625,0.008633855464798902,0.0021998885170062495,0.004316927732399451
30,0.4,0.0,10.0,2.0,2,9.999999999999998,2.0,0.013784664832631462,0.004230916500770929,0.0013784664832631466,0.0021154582503854647,0.02898715166031775,0.01309628192030365,0.0028987151660317756,0.006548140960151825,0.030976692044321394,0.014722431564328765,0.00309766920443214,0.007361215782164383,0.003858382966038941,0.002919046450103113,0.00038583829660389417,0.0014595232250515565
30,0.4,0.0,10.0,2.0,3,9.999999999999998,2.0,0.01374409383313675,0.004233515459059667,0.0013744093833136751,0.0021167577295298336,0.02901548043200808,0.013116852643592048,0.0029015480432008083,0.006558426321796024,0.031019697930088866,0.014736900386126489,0.0031019697930088873,0.0073684501930632446,0.03625785622408068,0.011289245565424055,0.003625785622408069,0.005644622782712027
30,0.4,0.0,10.0,5.0,0,10.000000000000002,4.999999999999999,0.013721286651451404,0.004192981891817307,0.0013721286651451402,0.0008385963783634615,0.0290881928084185,0.013128358505926682,0.0029088192808418498,0.002625671701185337,0.031056998315240218,0.014740930427486204,0.0031056998315240215,0.0029481860854972414,0.02099168186778354,0.009194167335433958,0.002099168186778354,0.001838833467086792
30,0.4,0.0,10.0,5.0,1,10.000000000000004,5.0,0.012853368630312386,0.0038434214251273865,0.001285336863031238,0.0007686842850254773,0.027599340207125154,0.012711568365426258,0.0027599340207125145,0.0025423136730852516,0.031371379379563816,0.01483326954763426,0.0031371379379563804,0.002966653909526852,0.02178428900868525,0.008453875306563705,0.002178428900868524,0.001690775061312741
30,0.4,0.0,10.0,5.0,2,10.000000000000002,5.0,0.014327903568061965,0.004367898303174362,0.0014327903568061963,0.0008735796606348723,0.029312433721142415,0.013184127981640438,0.002931243372114241,0.0026368255963280874,0.031106017818541363,0.014774650518515208,0.003110601781854136,0.0029549301037030415,0.003771069911059849,0.002948002306297896,0.0003771069911059848,0.0005896004612595792
30,0.4,0.0,10.0,5.0,3,10.0,5.000000000000001,0.01369997406386017,0.004208026394441992,0.001369997406386017,0.0008416052788883983,0.029035487924942153,0.013105391790098245,0.0029035487924942154,0.0026210783580196484,0.03102657223654871,0.01473689071987858,0.003102657223654871,0.0029473781439757155,0.03626272093841168,0.0112939235090772,0.003626272093841168,0.0022587847018154393
30,0.4,0.0,20.0,2.0,0,19.999999999999996,2.0000000000000004,0.01346579788994361,0.004279318831198593,0.0006732898944971806,0.002139659415599296,0.028800634881894875,0.01310321140125902,0.001440031744094744,0.006551605700629509,0.030993032175835853,0.014730540386939581,0.001549651608791793,0.007365270193469789,0.02081659934777189,0.009085127774495416,0.0010408299673885946,0.004542563887247707
30,0.4,0.0,20.0,2.0,1,20.0,1.9999999999999996,0.08635320924365977,0.027585793676260472,0.004317660462182989,0.01379289683813024,0.030211275882083402,0.014218647277830666,0.0015105637941041701,0.0071093236389153346,0.034937738129168804,0.016634903015271405,0.0017468869064584402,0.008317451507635704,0.02215296491391096,0.008728485124694861,0.001107648245695548,0.004364242562347432
30,0.4,0.0,20.0,2.0,2,20.000000000000004,2.0,0.011039048664084235,0.003245785367362218,0.0005519524332042116,0.001622892683681109,0.027828552310106194,0.012726196043435039,0.0013914276155053095,0.0063630980217175195,0.03024852857085919,0.014473652274406397,0.0015124264285429592,0.0072368261372031985,0.003538702234427348,0.0036135004397361485,0.00017693511172136737,0.0018067502198680742
30,0.4,0.0,20.0,2.0,3,19.999999999999993,2.0,0.014638882473405355,0.0045821722191587725,0.000731944123670268,0.0022910861095793863,0.029435351237185103,0.013233498996945262,0.0014717675618592556,0.006616749498472631,0.031236840678272423,0.014818302387761037,0.0015618420339136216,0.0074091511938805185,0.036325955650918555,0.011310790697744164,0.0018162977825459284,0.005655395348872082
30,0.4,0.0,20.0,5.0,0,20.0,5.0,12.50076291284203,3.7254652076743,0.6250381456421015,0.74509304153486,2.3684000838806614,0.6796964780977699,0.11842000419403306,0.13593929561955398,8.18730806220641,2.4082900311239217,0.40936540311032055,0.48165800622478433,3.179194469127494,0.9384643752348784,0.1589597234563747,0.18769287504697568
30,0.4,0.0,20.0,5.0,1,19.999999999999993,5.0,0.016474150937849232,0.004618329492394627,0.0008237075468924619,0.0009236658984789253,0.028642322619013005,0.013121246486806763,0.0014321161309506507,0.0026242492973613525,0.031191762860559375,0.01478333845139785,0.0015595881430279692,0.00295666769027957,0.022221252191941362,0.008592972729529932,0.0011110626095970685,0.0017185945459059864
30,0.4,0.0,20.0,5.0,2,20.0,4.999999999999999,0.015022433502154075,0.004477559886673477,0.0007511216751077038,0.0008955119773346955,0.029083578926372478,0.01314397467596525,0.001454178946318624,0.0026287949351930504,0.030928654889490977,0.014690666673802791,0.0015464327444745488,0.0029381333347605586,0.009900407856763698,0.004469915691182149,0.0004950203928381849,0.00089398313823643
30,0.4,0.0,20.0,5.0,3,20.0,5.0,0.014877637975324084,0.004287077327982573,0.0007438818987662042,0.0008574154655965145,0.029652443173287944,0.013140774146146577,0.0014826221586643972,0.002628154829229315,0.0234580950890335,0.012050207760885709,0.001172904754451675,0.0024100415521771416,0.03724742776198521,0.012189764583100152,0.0018623713880992604,0.0024379529166200305
30,0.4,2.0,5.0,2.0,0,4.999999999999999,2.0,6.956607360564968,1.7540341182003438,1.3913214721129938,0.8770170591001719,9.220481573857397,2.8887230412115117,1.8440963147714797,1.4443615206057558,0.0310133337070194,0.014736327986929877,0.006202666741403881,0.007368163993464938,5.044711055043623,1.4532469107193755,1.008942211008725,0.7266234553596878
30,0.4,2.0,5.0,2.0,1,5.000000000000002,2.0,6.956637351741864,1.7540073914390548,1.3913274703483722,0.8770036957195274,9.220209687852805,2.888723633321109,1.8440419375705603,1.4443618166605545,0.030957773918163605,0.01470732010352336,0.006191554783632719,0.00735366005176168,3.5277830720205143,2.612796549019803,0.7055566144041027,1.3063982745099014
30,0.4,2.0,5.0,2.0,2,5.0,2.0,6.95658912073353,1.7540135534157326,1.391317824146706,0.8770067767078663,9.220228878473494,2.888722323840918,1.8440457756946986,1.444361161920459,0.030974154695071632,0.0147194053120373,0.0061948309390143265,0.00735970265601865,4.412994172892648,1.5258494007389196,0.8825988345785296,0.7629247003694598
30,0.4,2.0,5.0,2.0,3,5.000000000000001,2.0,6.956648064511367,1.7540245062661974,1.3913296129022732,0.8770122531330987,9.219396552717575,2.8886394810159923,1.8438793105435145,1.4443197405079962,0.030921995595884193,0.014695776717392866,0.006184399119176838,0.007347888358696433,4.152916120151211,2.985898992912436,0.8305832240302421,1.492949496456218
30,0.4,2.0,5.0,5.0,0,4.999999999999999,5.000000000000001,6.95670815453741,1.7539009142537079,1.3913416309074824,0.35078018285074153,9.216043159050624,2.888189966657555,1.843208631810125,0.5776379933315109,0.03101433785769686,0.014737354808420594,0.006202867571539373,0.0029474709616841184,5.035356082937038,1.4499241727629735,1.0070712165874078,0.28998483455259466
30,0.4,2.0,5.0,5.0,1,5.0,4.999999999999998,6.957590493990638,1.752040069634485,1.3915180987981277,0.35040801392689713,9.188648268202765,2.8886821024724423,1.8377296536405532,0.5777364204944887,0.03105077295976001,0.014734843229264086,0.006210154591952002,0.002946968645852818,3.5122118302824457,2.6034941928962017,0.7024423660564891,0.5206988385792405
30,0.4,2.0,5.0,5.0,2,5.000000000000002,5.0,6.956610608497897,1.7540338867043928,1.3913221216995788,0.35080677734087856,9.22047339345498,2.8887426593982117,1.8440946786909955,0.5777485318796424,0.03101352319528278,0.01473376965629602,0.006202704639056554,0.002946753931259204,4.413847184522565,1.5238559473258446,0.8827694369045127,0.3047711894651689
30,0.4,2.0,5.0,5.0,3,5.000000000000001,5.0,6.956634709108988,1.7540322948945124,1.3913269418217973,0.3508064589789025,9.220429642302227,2.8887294098616416,1.844085928460445,0.5777458819723283,0.030993780888120787,0.01472092927496544,0.006198756177624156,0.002944185854993088,4.154047832470703,2.986212782982513,0.8308095664941405,0.5972425565965026
30,0.4,2.0,10.0,2.0,0,9.999999999999996,2.0,6.956586633719215,1.7540327169695915,0.6956586633719217,0.8770163584847958,9.220433238237888,2.8887166840478584,0.9220433238237892,1.4443583420239292,0.031019215662671684,0.014742873303611478,0.0031019215662671695,0.007371436651805739,5.045248290295532,1.4534410901051569,0.5045248290295533,0.7267205450525784
30,0.4,2.0,10.0,2.0,1,9.999999999999998,2.0,6.956664408423406,1.7539639872930899,0.6956664408423407,0.8769819936465449,9.219503201953996,2.888708604914591,0.9219503201953998,1.4443543024572956,0.031018263682037157,0.014739222187171616,0.003101826368203716,0.007369611093585808,3.527343904452364,2.6125187732164594,0.35273439044523647,1.3062593866082297
30,0.4,2.0,10.0,2.0,2,10.0,1.9999999999999996,6.956610401511332,1.754041131287236,0.6956610401511332,0.8770205656436182,9.220532962262638,2.8887356081841182,0.9220532962262638,1.4443678040920593,0.03098734241896587,0.014725494096814454,0.003098734241896587,0.007362747048407229,4.419794738620257,1.5107980191767392,0.4419794738620257,0.7553990095883698
30,0.4,2.0,10.0,2.0,3,10.0,2.0,6.956628788152609,1.754038650847795,0.6956628788152609,0.8770193254238975,9.220429012778146,2.888731662114454,0.9220429012778146,1.444365831057227,0.03100051875710856,0.014728696460675305,0.003100051875710856,0.007364348230337652,4.155384086321647,2.9865873264428657,0.41553840863216474,1.4932936632214329
30,0.4,2.0,10.0,5.0,0,10.0,4.999999999999998,6.956439808925183,1.754136989386804,0.6956439808925183,0.3508273978773609,9.220092298184607,2.888870261146459,0.9220092298184607,0.577774052229292,0.031339196295765585,0.014866383543855739,0.0031339196295765586,0.002973276708771149,5.057142327225497,1.4573440733221048,0.5057142327225497,0.29146881466442104
30,0.4,2.0,10.0,5.0,1,10.000000000000004,5.0,6.927797758298695,1.7449566240332184,0.6927797758298693,0.3489913248066437,8.730510703796243,2.8656472015093057,0.873051070379624,0.5731294403018612,0.03146047959660295,0.014977469537617359,0.0031460479596602934,0.002995493907523472,3.5145275312531976,2.604795011060901,0.35145275312531965,0.5209590022121802
30,0.4,2.0,10.0,5.0,2,10.0,4.999999999999999,6.956618069698518,1.7540482830597264,0.6956618069698518,0.35080965661194535,9.22047186542208,2.8887361273287793,0.9220471865422081,0.577747225465756,0.031043732754628798,0.014748210551146852,0.0031043732754628796,0.002949642110229371,4.412423175185554,1.5268732083992849,0.44124231751855536,0.305374641679857
30,0.4,2.0,10.0,5.0,3,10.0,4.999999999999999,6.956630490282564,1.7540726598613703,0.6956630490282565,0.35081453197227414,9.22059862061076,2.888679486861433,0.922059862061076,0.5777358973722867,0.031596813430500754,0.014984517909881232,0.0031596813430500754,0.002996903581976247,4.1613040219375135,2.988061294290382,0.41613040219375136,0.5976122588580765
30,0.4,2.0,20.0,2.0,0,20.0,1.9999999999999996,5.525110334849095,1.6837512452703842,0.27625551674245474,0.8418756226351923,4.886387763057542,2.0366416711758024,0.24431938815287707,1.0183208355879014,0.157207466590237,0.03371738048213116,0.007860373329511849,0.016858690241065583,4.1040679716772885,1.2058804236193363,0.20520339858386444,0.6029402118096683
30,0.4,2.0,20.0,2.0,1,20.0,2.0,6.932740995144699,1.7503716794945383,0.34663704975723497,0.8751858397472692,9.121022706069985,2.888182621865584,0.4560511353034992,1.444091310932792,0.030317025807994974,0.014478999867555648,0.0015158512903997487,0.007239499933777824,3.519104605010769,2.607618914895503,0.17595523025053844,1.3038094574477515
30,0.4,2.0,20.0,2.0,2,19.999999999999993,1.9999999999999996,6.752118268133187,1.7362304269633937,0.33760591340665946,0.8681152134816971,8.722357389663545,2.8337835940658125,0.4361178694831774,1.4168917970329065,0.02823007771212318,0.013436754070805206,0.0014115038856061595,0.006718377035402605,4.53753941612512,1.4767208799864733,0.22687697080625607,0.7383604399932368
30,0.4,2.0,20.0,2.0,3,20.0,2.0,6.956305391256543,1.7542431932869926,0.34781526956282716,0.8771215966434963,9.220806315824648,2.8893547866736715,0.4610403157912324,1.4446773933368358,0.04658077722369647,0.020657451284314544,0.0023290388611848234,0.010328725642157272,4.162718494577917,2.9883424330490227,0.20813592472889586,1.4941712165245113
30,0.4,2.0,20.0,5.0,0,20.0,4.999999999999999,6.956718918674906,1.7539790384242346,0.34783594593374534,0.35079580768484697,9.219760270266518,2.888417465755012,0.46098801351332586,0.5776834931510025,0.03090116158819242,0.0146898362352246,0.001545058079409621,0.0029379672470449206,5.045192733843043,1.4529524754510292,0.2522596366921522,0.2905904950902059
30,0.4,2.0,20.0,5.0,1,20.0,5.0,13.33485250249532,0.788527001928036,0.666742625124766,0.1577054003856072,12.69267870227116,0.5913289218755812,0.6346339351135579,0.11826578437511623,18.874898555348487,2.78766567521971,0.9437449277674244,0.557533135043942,21.378361208812592,2.360189628560003,1.0689180604406296,0.47203792571200054
30,0.4,2.0,20.0,5.0,2,20.0,5.000000000000001,6.953861570125872,1.743942535297845,0.3476930785062936,0.34878850705956893,9.029662219611573,2.8881016436036266,0.4514831109805787,0.5776203287207252,0.03083113015941202,0.014518720014711413,0.001541556507970601,0.002903744002942282,4.565273533436608,1.4332154047347057,0.2282636766718304,0.2866430809469411
30,0.4,2.0,20.0,5.0,3,20.0,5.0,6.956512198923808,1.753774209697399,0.3478256099461904,0.3507548419394798,9.213626698925562,2.8932083992207076,0.4606813349462781,0.5786416798441415,0.029612930562079236,0.013854019970816313,0.0014806465281039618,0.0027708039941632626,4.160933203574032,2.988043081919129,0.2080466601787016,0.5976086163838258
